unit_slug,faculty,level,url,title,wordCount,classification,topics
arts,Arts,faculty,https://arts.unimelb.edu.au/students/graduate-coursework,Graduate coursework students,550,mixed,graduation|contacts-support|orientation|student-life
arts,Arts,faculty,https://arts.unimelb.edu.au/students/graduate-coursework/enrichment/diploma-in-languages,Diploma in Languages,456,mixed,subjects-timetable|graduation|contacts-support|course-planning
arts,Arts,faculty,https://arts.unimelb.edu.au/students/graduate-research,Graduate research,353,unique,research-candidature|graduation|contacts-support|orientation
arts,Arts,faculty,https://arts.unimelb.edu.au/students/overseas-experience,Overseas experience,893,mixed,subjects-timetable|international|graduation
arts,Arts,faculty,https://arts.unimelb.edu.au/students/undergraduate,Undergraduate students,676,mixed,graduation|contacts-support|careers-employability|orientation
arts,Arts,faculty,https://arts.unimelb.edu.au/students/undergraduate/enrich-your-bachelor-of-arts/academic-mentoring,Academic Mentoring,346,unique,careers-employability|contacts-support|graduation|academic-skills
arts,Arts,faculty,https://arts.unimelb.edu.au/students/undergraduate/enrich-your-bachelor-of-arts/diploma-in-languages,Diploma in Languages,1212,mixed,graduation|course-planning|IT-systems|enrolment
arts,Arts,faculty,https://arts.unimelb.edu.au/students/career-mentoring,Arts Career Mentoring,1316,unique,careers-employability|contacts-support|graduation
arts,Arts,faculty,https://arts.unimelb.edu.au/students/experiential-learning/ema-internship-subject,EMA Internship Subject | Executive Master of Arts – UniMelb,791,unique,placements-WIL|subjects-timetable|enrolment|forms-admin
arts,Arts,faculty,https://arts.unimelb.edu.au/students/experiential-learning/job-ready-program,Job Ready Program,871,unique,careers-employability|contacts-support|graduation|forms-admin
arts,Arts,faculty,https://arts.unimelb.edu.au/students/experiential-learning/journalism-internship-subject,Journalism Internship | Master of Journalism & International Journalism – UniMelb,804,unique,placements-WIL|subjects-timetable|enrolment|forms-admin
arts,Arts,faculty,https://arts.unimelb.edu.au/students/experiential-learning/scc-graduate-internship-subjects,SCC Graduate Internship Subjects,629,mixed,placements-WIL|subjects-timetable|enrolment|graduation
arts,Arts,faculty,https://arts.unimelb.edu.au/students/experiential-learning/industry-project,Industry Project (ARTS30001),306,unique,subjects-timetable|careers-employability|exams-results|inclusion-equity
arts,Arts,faculty,https://arts.unimelb.edu.au/students/experiential-learning/internship-personal-and-career-growth,Internship: Personal & Career Growth | UniMelb Arts,891,unique,placements-WIL|careers-employability|subjects-timetable|enrolment
arts,Arts,faculty,https://arts.unimelb.edu.au/students/experiential-learning/the-big-idea,The Social Impact Project,276,unique,student-life|placements-WIL
arts,Arts,faculty,https://students.unimelb.edu.au/course-admin/census-dates,Check your subject census dates : The University of Melbourne,987,mixed,fees-finance|subjects-timetable|enrolment|IT-systems
arts,Arts,faculty,https://students.unimelb.edu.au/course-admin/class-timetable,Class timetable | Current students | The University of Melbourne,316,mixed,subjects-timetable|IT-systems|exams-results|graduation
arts,Arts,faculty,https://arts.unimelb.edu.au/students/graduate-coursework/enrichment,Enrichment,224,unique,student-life|contacts-support|graduation|clubs-events
arts,Arts,faculty,https://arts.unimelb.edu.au/students/graduate-coursework/enrichment/arts-student-ambassadors,Arts Student Ambassadors,991,unique,student-life|clubs-events|careers-employability|graduation
arts,Arts,faculty,https://students.unimelb.edu.au/course-admin/cross-institutional-study,Cross-institutional study,1418,mixed,subjects-timetable|IT-systems|exams-results|forms-admin
arts,Arts,faculty,https://arts.unimelb.edu.au/students/graduate-coursework/enrichment/gshss-academic-culture-and-english-tutorials,GSHSS Academic Culture and English Tutorials,311,unique,graduation|subjects-timetable|contacts-support|forms-admin
arts,Arts,faculty,https://arts.unimelb.edu.au/students/graduate-coursework/enrich-your-program/overseas-experience,Overseas experience,893,mixed,subjects-timetable|international|graduation
arts,Arts,faculty,https://arts.unimelb.edu.au/students/graduate-coursework/manage-your-course,,0,mixed,graduation
arts,Arts,faculty,https://students.unimelb.edu.au/course-admin/planning-your-course-and-subjects/study-load/overloading,Overloading | Current students | The University of Melbourne,718,mixed,enrolment|forms-admin|subjects-timetable|exams-results
arts,Arts,faculty,https://arts.unimelb.edu.au/students/graduate-coursework/resources-and-support,Resources and support,141,link-farm,graduation|contacts-support|scholarships|placements-WIL
arts,Arts,faculty,https://arts.unimelb.edu.au/students/graduate-coursework/resources-and-support/video-edit-suites,Video edit suites,344,unique,contacts-support|graduation|subjects-timetable|IT-systems
arts,Arts,faculty,https://arts.unimelb.edu.au/students/graduate-research/commencement,Commence your candidature,157,link-farm,research-candidature|orientation|contacts-support|graduation
arts,Arts,faculty,https://arts.unimelb.edu.au/students/graduate-research/commencement/commencement-checklist,Commencement form checklist,320,unique,research-candidature|orientation|forms-admin|contacts-support
arts,Arts,faculty,https://arts.unimelb.edu.au/students/graduate-research/commencement/course-enrolment-information,Course enrolment information,913,mixed,research-candidature|enrolment|orientation|contacts-support
arts,Arts,faculty,https://arts.unimelb.edu.au/students/graduate-research/commencement/orientation-and-induction,Graduate Research Orientation,353,unique,research-candidature|orientation|graduation|contacts-support
arts,Arts,faculty,https://arts.unimelb.edu.au/students/graduate-research/commencement/overview-of-course-structure,Overview of course structure,1369,mixed,research-candidature|orientation|contacts-support|course-planning
arts,Arts,faculty,https://arts.unimelb.edu.au/students/graduate-research/faqs,Support for your research,102,link-farm,research-candidature|contacts-support|graduation|orientation
arts,Arts,faculty,https://arts.unimelb.edu.au/students/graduate-research/faqs/gr-research-support-funding,Research support funding,38,link-farm,contacts-support|research-candidature|scholarships|graduation
arts,Arts,faculty,https://arts.unimelb.edu.au/students/graduate-research/faqs/research-support,Research support,359,unique,contacts-support|graduation|library|research-candidature
arts,Arts,faculty,https://arts.unimelb.edu.au/students/graduate-research/faqs/resources,Facilities and resources,197,unique,research-candidature|contacts-support|graduation|orientation
arts,Arts,faculty,https://arts.unimelb.edu.au/students/graduate-research/manage-your-research-program,Manage your candidature,92,link-farm,research-candidature|forms-admin|graduation|clubs-events
arts,Arts,faculty,https://arts.unimelb.edu.au/students/graduate-research/manage-your-research-program/candidature-variation,Candidature variations,1254,unique,research-candidature|forms-admin|contacts-support|graduation
arts,Arts,faculty,https://arts.unimelb.edu.au/students/graduate-research/manage-your-research-program/conversion-and-transfer,Course conversion,717,unique,research-candidature|contacts-support|graduation|orientation
arts,Arts,faculty,https://arts.unimelb.edu.au/students/graduate-research/manage-your-research-program/enrichment-activities,Enriching your graduate research,234,unique,graduation|research-candidature|clubs-events|contacts-support
arts,Arts,faculty,https://arts.unimelb.edu.au/students/graduate-research/manage-your-research-program/milestone-reviews,Milestone reviews,1517,unique,research-candidature|contacts-support|graduation|orientation
arts,Arts,faculty,https://arts.unimelb.edu.au/students/graduate-research/manage-your-research-program/thesis-requirements,Thesis submission,338,unique,research-candidature|contacts-support|graduation|orientation
arts,Arts,faculty,https://arts.unimelb.edu.au/students/graduate-research/meet-our-graduate-researchers,Graduate researcher profiles,68,link-farm,graduation|research-candidature|student-life|clubs-events
arts,Arts,faculty,https://arts.unimelb.edu.au/students/overseas-experience/funding/faculty-of-arts-overseas-subject-travel-grant,Faculty of Arts Travel Grant,194,unique,international|scholarships|subjects-timetable|fees-finance
arts,Arts,faculty,https://arts.unimelb.edu.au/students/overseas-experience/funding/melbourne-global-language-scholarship,Arts Global Languages Scholarship,120,link-farm,scholarships|international|graduation|contacts-support
arts,Arts,faculty,https://arts.unimelb.edu.au/students/overseas-experience/funding/melbourne-mobility-awards,Melbourne Mobility Awards,156,link-farm,scholarships|graduation|international|forms-admin
arts,Arts,faculty,https://arts.unimelb.edu.au/students/undergraduate/bachelor-of-arts-orientation,Bachelor of Arts Orientation,320,unique,orientation|enrolment|contacts-support|graduation
arts,Arts,faculty,https://arts.unimelb.edu.au/students/undergraduate/enrich-your-bachelor-of-arts,Enrichment,358,unique,international|careers-employability|contacts-support|graduation
arts,Arts,faculty,https://arts.unimelb.edu.au/students/undergraduate/enrich-your-bachelor-of-arts/academic-mentoring/dr-delia-lin,Dr Delia Lin,426,unique,subjects-timetable|careers-employability|graduation|research-candidature
arts,Arts,faculty,https://arts.unimelb.edu.au/students/undergraduate/enrich-your-bachelor-of-arts/academic-mentoring/dr-lara-anderson,404 : Page not found | Error,105,redirect,library|IT-systems|careers-employability|graduation
arts,Arts,faculty,https://arts.unimelb.edu.au/students/undergraduate/enrich-your-bachelor-of-arts/academic-mentoring/professor-tim-parkin,Professor Tim Parkin,450,unique,careers-employability|graduation|scholarships
arts,Arts,faculty,https://arts.unimelb.edu.au/students/undergraduate/enrich-your-bachelor-of-arts/campus-experience,Campus experience,316,unique,careers-employability|contacts-support|graduation|inclusion-equity
arts,Arts,faculty,https://arts.unimelb.edu.au/students/undergraduate/enrich-your-bachelor-of-arts/melbourne-peer-mentor-program,Melbourne Peer Mentor Program,720,unique,careers-employability|contacts-support|graduation|academic-skills
arts,Arts,faculty,https://arts.unimelb.edu.au/students/undergraduate/enrich-your-bachelor-of-arts/peer-assisted-study-sessions,Peer Assisted Study Sessions,453,unique,academic-skills|careers-employability|contacts-support|graduation
arts,Arts,faculty,https://arts.unimelb.edu.au/students/undergraduate/resources-and-support,Resources and support,54,link-farm,contacts-support|graduation|inclusion-equity|placements-WIL
arts,Arts,faculty,https://arts.unimelb.edu.au/students/undergraduate/resources-and-support/academic-resources,Academic resources,393,unique,contacts-support|graduation|IT-systems|careers-employability
arts,Arts,faculty,https://arts.unimelb.edu.au/students/undergraduate/resources-and-support/arts-west-disability-access,Arts West building disability access,351,unique,inclusion-equity|wellbeing-health|contacts-support|careers-employability
arts,Arts,faculty,https://arts.unimelb.edu.au/students/undergraduate/resources-and-support/language-placement-tests,Language placement tests,367,unique,placements-WIL|contacts-support|careers-employability|graduation
