unit_slug,faculty,classification,wordCount,hubLinks,url,title,topOutboundHosts
education,Education,link-farm,67,0,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-details/placement-forms,Placement forms,www.unimelb.edu.au:7;education.unimelb.edu.au:5;about.unimelb.edu.au:4
education,Education,link-farm,80,0,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-details/placement-policies,Placement policies,education.unimelb.edu.au:7;www.unimelb.edu.au:7;policy.unimelb.edu.au:4
education,Education,link-farm,10,0,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-requirements,Placement Requirements,www.unimelb.edu.au:7;about.unimelb.edu.au:4;education.unimelb.edu.au:3
education,Education,unique,961,0,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-requirements/assessment,Assessment,www.unimelb.edu.au:7;about.unimelb.edu.au:4;education.unimelb.edu.au:3
education,Education,unique,479,0,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-requirements/attendance-and-absences,Attendance and absences,www.unimelb.edu.au:7;about.unimelb.edu.au:4;education.unimelb.edu.au:3
education,Education,unique,475,2,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-requirements/health-and-safety,Health and safety,www.unimelb.edu.au:7;about.unimelb.edu.au:4;education.unimelb.edu.au:3
education,Education,unique,309,0,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-requirements/participation,Participation,www.unimelb.edu.au:7;about.unimelb.edu.au:4;education.unimelb.edu.au:3
education,Education,unique,284,0,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-requirements/placement-seminars,Placement seminars,www.unimelb.edu.au:7;about.unimelb.edu.au:4;education.unimelb.edu.au:3
education,Education,unique,580,0,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-requirements/placement-structure,Placement structure,www.unimelb.edu.au:7;about.unimelb.edu.au:4;education.unimelb.edu.au:3
education,Education,unique,697,0,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-requirements/professional-conduct,Professional Conduct,www.unimelb.edu.au:7;policy.unimelb.edu.au:5;about.unimelb.edu.au:4
education,Education,unique,1482,0,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-requirements/roles-and-responsibilities,Roles and responsibilities,www.unimelb.edu.au:7;policy.unimelb.edu.au:4;about.unimelb.edu.au:4
education,Education,unique,689,2,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-requirements/unsatisfactory-performance,Unsatisfactory performance,www.unimelb.edu.au:7;policy.unimelb.edu.au:4;about.unimelb.edu.au:4
education,Education,unique,219,0,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/placement-requirements/working-with-children-check,Working with Children Check,www.unimelb.edu.au:7;about.unimelb.edu.au:4;education.unimelb.edu.au:3
education,Education,unique,982,0,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/primary,Primary,www.unimelb.edu.au:7;about.unimelb.edu.au:4;education.unimelb.edu.au:3
education,Education,unique,950,0,https://education.unimelb.edu.au/study/current-students/employability-in-education/master-of-teaching/secondary,Secondary,www.unimelb.edu.au:7;about.unimelb.edu.au:4;education.unimelb.edu.au:3
education,Education,unique,308,2,https://education.unimelb.edu.au/study/current-students/enrich-your-studies,Enrich your studies,www.unimelb.edu.au:7;about.unimelb.edu.au:4;education.unimelb.edu.au:3
education,Education,unique,467,0,https://education.unimelb.edu.au/study/current-students/enrich-your-studies/graduate-education-ambassador-program,Student Ambassador program,www.unimelb.edu.au:7;education.unimelb.edu.au:6;about.unimelb.edu.au:4
education,Education,unique,605,0,https://education.unimelb.edu.au/study/current-students/enrich-your-studies/peer-mentoring,Peer Mentoring,www.unimelb.edu.au:7;about.unimelb.edu.au:4;education.unimelb.edu.au:3
education,Education,unique,182,3,https://education.unimelb.edu.au/study/current-students/extension-assessment-information-and-policies,"Assessment, Results and Academic Integrity",www.unimelb.edu.au:7;about.unimelb.edu.au:4;education.unimelb.edu.au:3
education,Education,unique,300,0,https://education.unimelb.edu.au/study/current-students/extension-assessment-information-and-policies/main-page-links/attendance-hurdles,Attendance Hurdles,www.unimelb.edu.au:7;about.unimelb.edu.au:4;education.unimelb.edu.au:3
education,Education,unique,402,0,https://education.unimelb.edu.au/study/current-students/extension-assessment-information-and-policies/main-page-links/foe-assessment-penalties,FoE Assessment Penalties,www.unimelb.edu.au:7;about.unimelb.edu.au:4;education.unimelb.edu.au:3
education,Education,unique,369,2,https://education.unimelb.edu.au/study/current-students/extension-assessment-information-and-policies/main-page-links/foe-extensions,FoE Extensions,www.unimelb.edu.au:7;about.unimelb.edu.au:4;education.unimelb.edu.au:3
education,Education,unique,293,0,https://education.unimelb.edu.au/study/current-students/extension-assessment-information-and-policies/main-page-links/reassessment,Reassessment,www.unimelb.edu.au:7;about.unimelb.edu.au:4;education.unimelb.edu.au:3
education,Education,unique,225,2,https://education.unimelb.edu.au/study/current-students/extension-assessment-information-and-policies/main-page-links/special-consideration,Special Consideration,www.unimelb.edu.au:7;about.unimelb.edu.au:4;education.unimelb.edu.au:3
education,Education,unique,1142,0,https://education.unimelb.edu.au/study/current-students/icas,Introduction to Contemporary Australian Schooling,www.unimelb.edu.au:7;about.unimelb.edu.au:4;education.unimelb.edu.au:3
education,Education,mixed,409,4,https://education.unimelb.edu.au/study/current-students/international-study-opportunities,International Study | Faculty of Education,www.unimelb.edu.au:7;students.unimelb.edu.au:4;about.unimelb.edu.au:4
education,Education,unique,560,0,https://education.unimelb.edu.au/study/current-students/itea,Initial Teacher Education Assessment,www.unimelb.edu.au:7;about.unimelb.edu.au:4;education.unimelb.edu.au:3
education,Education,unique,641,0,https://education.unimelb.edu.au/study/current-students/literacy-and-numeracy-test-for-initial-teacher-education-students-lantite,Literacy and Numeracy Test for Initial Teacher Education Students (LANTITE),www.unimelb.edu.au:7;canvas.lms.unimelb.edu.au:5;teacheredtest.acer.edu.au:4
education,Education,mixed,370,0,https://education.unimelb.edu.au/study/current-students/resources-and-it,Student Services and IT,www.unimelb.edu.au:7;about.unimelb.edu.au:5;education.unimelb.edu.au:3
education,Education,mixed,524,7,https://education.unimelb.edu.au/study/current-students/subject-enrolment,Subject Enrolment,handbook.unimelb.edu.au:21;students.unimelb.edu.au:7;www.unimelb.edu.au:7
education,Education,mixed,1048,6,https://education.unimelb.edu.au/study/current-students/timetable,Student Timetabling | Faculty of Education,www.unimelb.edu.au:7;students.unimelb.edu.au:6;education.unimelb.edu.au:5
education,Education,mixed,435,5,https://education.unimelb.edu.au/study/current-students/wellbeing-and-support,Wellbeing and Support | Faculty of Education,www.unimelb.edu.au:7;:5;students.unimelb.edu.au:5
ffam,FFAM,unique,275,5,https://finearts-music.unimelb.edu.au/current-students,Information for current students at the Faculty of Fine Arts and Music,students.unimelb.edu.au:5;finearts-music.unimelb.edu.au:2;maps.unimelb.edu.au:1
ffam,FFAM,unique,792,0,https://finearts-music.unimelb.edu.au/current-students/assessment-and-exams/conservatorium-accompanists,Conservatorium accompanists,finearts-music.unimelb.edu.au:1
ffam,FFAM,unique,307,0,https://finearts-music.unimelb.edu.au/current-students/assessment-and-exams/conservatorium-performance-timetable-and-examinations,Conservatorium performance examinations,lms.unimelb.edu.au:2;www.formstack.com:2;www.unimelb.edu.au:1
ffam,FFAM,unique,3501,0,https://finearts-music.unimelb.edu.au/current-students/assets/links/tech-support-and-facilities,Tech Support and Facilities,ecommerce.unimelb.edu.au:26;vcamcm.formstack.com:14;maps.unimelb.edu.au:8
ffam,FFAM,link-farm,43,1,https://finearts-music.unimelb.edu.au/current-students/bookings-and-timetables/pcme-practical-music-timetable,Practical Music and Performance Timetable,my.unimelb.edu.au:1;students.unimelb.edu.au:1
ffam,FFAM,unique,721,0,https://finearts-music.unimelb.edu.au/current-students/bookings-and-timetables/quiet-spaces-at-the-southbank-campus,Quiet spaces at the Southbank Campus,maps.unimelb.edu.au:11;go.unimelb.edu.au:2;spaceinfo.staff.unimelb.edu.au:1
ffam,FFAM,mixed,1598,6,https://finearts-music.unimelb.edu.au/current-students/bookings-and-timetables/timetable-and-room-bookings,Timetable & Room Bookings | Faculty of Fine Arts & Music,students.unimelb.edu.au:6;finearts-music.unimelb.edu.au:5;cloud.timeedit.net:1
ffam,FFAM,mixed,711,22,https://finearts-music.unimelb.edu.au/current-students/employability-in-fine-arts-and-music,Employability in Fine Arts and Music,students.unimelb.edu.au:22;finearts-music.unimelb.edu.au:6;www.unimelb.edu.au:2
ffam,FFAM,unique,555,0,https://finearts-music.unimelb.edu.au/current-students/ensembles/big-band,Big Band,handbook.unimelb.edu.au:9;maps.unimelb.edu.au:2
ffam,FFAM,unique,293,0,https://finearts-music.unimelb.edu.au/current-students/ensembles/chamber-music,Chamber Music,handbook.unimelb.edu.au:9;forms.cloud.microsoft:1
ffam,FFAM,unique,912,2,https://finearts-music.unimelb.edu.au/current-students/ensembles/conservatorium-symphonic-ensembles,Symphonic Ensembles application and registration,finearts-music.unimelb.edu.au:24;students.unimelb.edu.au:2;handbook.unimelb.edu.au:1
ffam,FFAM,unique,352,0,https://finearts-music.unimelb.edu.au/current-students/ensembles/percussion-ensemble,Percussion Ensemble,handbook.unimelb.edu.au:6;maps.unimelb.edu.au:1;finearts-music.unimelb.edu.au:1
ffam,FFAM,unique,305,0,https://finearts-music.unimelb.edu.au/current-students/facilities/conservatorium-instrument-loans,Instrument Loans | Faculty of Fine Arts & Music | UniMelb,forms.office.com:1
ffam,FFAM,unique,191,0,https://finearts-music.unimelb.edu.au/current-students/forms/Conservatorium-Special-Permission-Forms,Conservatorium Special Permission Forms,my.unimelb.edu.au:1;www.formstack.com:1;concertclass.mcm.unimelb.edu.au:1
ffam,FFAM,unique,413,3,https://finearts-music.unimelb.edu.au/current-students/forms/assessment-program-aproval-forms,Assessment and Program Approval forms,www.formstack.com:4;students.unimelb.edu.au:3;vcamcm.formstack.com:2
ffam,FFAM,unique,716,0,https://finearts-music.unimelb.edu.au/current-students/forms/conservatorium-ensemble-enrolment-and-participation-forms,Conservatorium Ensemble Enrolment & Participation Forms,handbook.unimelb.edu.au:75;forms.office.com:3;canvas.lms.unimelb.edu.au:1
ffam,FFAM,unique,265,0,https://finearts-music.unimelb.edu.au/current-students/forms/conservatorium-subject-enrolment-forms,Conservatorium Subject Enrolment Forms,handbook.unimelb.edu.au:15;vcamcm.formstack.com:3;www.formstack.com:1
ffam,FFAM,link-farm,77,1,https://finearts-music.unimelb.edu.au/current-students/forms/fine-arts-and-music-enrolment-assistance,Fine Arts and Music Enrolment Assistance,students.unimelb.edu.au:1
ffam,FFAM,unique,290,0,https://finearts-music.unimelb.edu.au/current-students/research-students,Information for research students at the Faculty of Fine Arts & Music,finearts-music.unimelb.edu.au:1
ffam,FFAM,unique,1002,0,https://finearts-music.unimelb.edu.au/current-students/research-students/grants,Grants and internal funding at the Faculty,finearts-music.unimelb.edu.au:7;gateway.research.unimelb.edu.au:4;ricunimelb.smartygrants.com.au:3
ffam,FFAM,unique,788,0,https://finearts-music.unimelb.edu.au/current-students/research-students/research-ethics-and-integrity2,Research Ethics & Integrity | Faculty of Fine Arts & Music,gateway.research.unimelb.edu.au:5;staff.unimelb.edu.au:4;policy.unimelb.edu.au:1
ffam,FFAM,unique,393,0,https://finearts-music.unimelb.edu.au/current-students/research-students/scholarships-and-studentships,Scholarships & Studentships | Graduate Students | FFAM,scholarships.unimelb.edu.au:2;unimelb_admissions_scholarships.formstack.com:1;finearts-music.unimelb.edu.au:1
ffam,FFAM,link-farm,62,0,https://finearts-music.unimelb.edu.au/current-students/starting-out/bachelor-of-music-student-guides,Bachelor of Music student guide,lms.unimelb.edu.au:1;finearts-music.unimelb.edu.au:1
ffam,FFAM,mixed,409,7,https://finearts-music.unimelb.edu.au/current-students/starting-out/orientation,Orientation,students.unimelb.edu.au:7;handbook.unimelb.edu.au:1;library.unimelb.edu.au:1
ffam,FFAM,unique,1328,0,https://finearts-music.unimelb.edu.au/current-students/student-experience/fine-arts-and-music-career-mentoring,Fine Arts and Music Career Mentoring,canvas.lms.unimelb.edu.au:2;careersonline.unimelb.edu.au:1;catalog.lms.unimelb.edu.au:1
ffam,FFAM,unique,1439,0,https://finearts-music.unimelb.edu.au/current-students/student-experience/ignite-lab,Ignite LAB,canvas.lms.unimelb.edu.au:6
ffam,FFAM,mixed,1598,6,https://finearts-music.unimelb.edu.au/current-students/bookings-and-timetables/timetable-and-room-bookings/_nocache,Timetable & Room Bookings | Faculty of Fine Arts & Music,students.unimelb.edu.au:6;finearts-music.unimelb.edu.au:5;cloud.timeedit.net:1
ffam,FFAM,unique,253,0,https://finearts-music.unimelb.edu.au/current-students/forms/conservatorium-subject-enrolment-forms/minor-music-performance,Minor Music Performance,handbook.unimelb.edu.au:4;forms.cloud.microsoft:1
ffam,FFAM,unique,1439,0,https://finearts-music.unimelb.edu.au/current-students/opportunities-and-outreach/ignite-lab,Ignite LAB,canvas.lms.unimelb.edu.au:6
ffam,FFAM,link-farm,131,0,https://finearts-music.unimelb.edu.au/current-students/research-students/enrolment,Enrolment for research students,gradresearch.unimelb.edu.au:2
ffam,FFAM,unique,819,0,https://finearts-music.unimelb.edu.au/current-students/research-students/folio-recordings-support-scheme-for-music,Portfolio Recordings Support Scheme for Music (Jazz & Improvisation),forms.office.com:2
ffam,FFAM,link-farm,119,0,https://finearts-music.unimelb.edu.au/current-students/research-students/graduate-research-seminar-melbourne-conservatorium-of-music,Graduate research seminar (Melbourne Conservatorium of Music),go.unimelb.edu.au:3;finearts-music.unimelb.edu.au:1
ffam,FFAM,unique,831,0,https://finearts-music.unimelb.edu.au/current-students/research-students/grants/mcm-directors-writing-up-award,MCM Director's Writing Up Award,q.surveys.unimelb.edu.au:2;gradresearch.unimelb.edu.au:1
ffam,FFAM,unique,799,0,https://finearts-music.unimelb.edu.au/current-students/research-students/master-of-music-research-in-music-performance,Current student info: Master of Music (Research),
ffam,FFAM,unique,597,0,https://finearts-music.unimelb.edu.au/current-students/research-students/phd-music-performance,PhD Music Performance | Research | Faculty of Fine Arts & Music,
ffam,FFAM,unique,391,0,https://finearts-music.unimelb.edu.au/current-students/research-students/progress-reviews,Progress reviews for research students,gateway.research.unimelb.edu.au:1;gradresearch.unimelb.edu.au:1
ffam,FFAM,unique,726,2,https://finearts-music.unimelb.edu.au/current-students/research-students/university-student-services,Student Services | Graduate Students | FFAM,services.unimelb.edu.au:6;students.unimelb.edu.au:2;gsa.unimelb.edu.au:1
mdhs,MDHS,unique,296,0,https://mdhs.unimelb.edu.au/study/current-students,Current Students,www.unimelb.edu.au:7;mdhs.unimelb.edu.au:4;about.unimelb.edu.au:4
mdhs,MDHS,mixed,925,23,https://mdhs.unimelb.edu.au/study/current-students/employability-in-mdhs,Employability in MDHS,students.unimelb.edu.au:23;www.unimelb.edu.au:13;mdhs.unimelb.edu.au:6
mdhs,MDHS,unique,358,0,https://mdhs.unimelb.edu.au/study/current-students/placements,Student Placements,www.unimelb.edu.au:7;mdhs.unimelb.edu.au:4;about.unimelb.edu.au:4
mdhs,MDHS,unique,544,1,https://mdhs.unimelb.edu.au/study/current-students/placements/org,Information for current host organisations,www.unimelb.edu.au:11;mdhs.unimelb.edu.au:5;about.unimelb.edu.au:5
mdhs,MDHS,redirect,214,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/DDS3%20Year%20Level%20Coordinator,Page not found,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,317,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/clinicalaudiology,Department of Clinical Audiology,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,161,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/clinicalaudiology/additional-questions,Additional questions,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,496,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/clinicalaudiology/before,Before Placement,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,356,1,https://mdhs.unimelb.edu.au/study/current-students/placements/org/clinicalaudiology/before/remote-placements-for-students,How to provide remote placements for clinical audiology students,www.unimelb.edu.au:11;mdhs.unimelb.edu.au:5;about.unimelb.edu.au:5
mdhs,MDHS,unique,280,1,https://mdhs.unimelb.edu.au/study/current-students/placements/org/clinicalaudiology/before/remote-placements-for-students/introduction,Introduction,www.unimelb.edu.au:11;mdhs.unimelb.edu.au:5;about.unimelb.edu.au:5
mdhs,MDHS,unique,343,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/clinicalaudiology/conclusion-of-placement,Conclusion of Placement,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,480,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/clinicalaudiology/during-placement,During placement,mdhs.unimelb.edu.au:9;www.unimelb.edu.au:7;about.unimelb.edu.au:4
mdhs,MDHS,unique,214,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/clinicalaudiology/eoi,Expression of interest form,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,903,1,https://mdhs.unimelb.edu.au/study/current-students/placements/org/clinicalaudiology/frequently-asked-questions,Frequently asked questions,www.unimelb.edu.au:7;mdhs.unimelb.edu.au:4;about.unimelb.edu.au:4
mdhs,MDHS,unique,349,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/department-of-nursing,Department of Nursing,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,372,1,https://mdhs.unimelb.edu.au/study/current-students/placements/org/department-of-nursing/before-placement,Before placement,www.unimelb.edu.au:11;mdhs.unimelb.edu.au:5;about.unimelb.edu.au:5
mdhs,MDHS,unique,402,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/department-of-nursing/conclusion-of-placement,Conclusion of placement,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,668,1,https://mdhs.unimelb.edu.au/study/current-students/placements/org/department-of-nursing/during-placement,During placement,www.unimelb.edu.au:11;mdhs.unimelb.edu.au:5;about.unimelb.edu.au:5
mdhs,MDHS,unique,444,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/department-of-optometry-and-vision-sciences,Department of Optometry and Vision Sciences,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,409,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/department-of-physiotherapy-resources,Department of Physiotherapy,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,276,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/department-of-social-work-resources,Department of Social Work,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,286,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/department-of-social-work-resources/before-placement,Before placement,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,206,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/department-of-social-work-resources/conclusion-of-placement,Conclusion of placement,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,297,1,https://mdhs.unimelb.edu.au/study/current-students/placements/org/department-of-social-work-resources/during-placement,During placement,www.unimelb.edu.au:11;mdhs.unimelb.edu.au:5;about.unimelb.edu.au:5
mdhs,MDHS,unique,337,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/dsp,Department of Speech Pathology,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,353,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/dsp/before-placement,Before Placement,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,402,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/dsp/conclusion-of-placement,Conclusion of Placement,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,304,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/dsp/day-one-of-placement,Day one of Placement,www.unimelb.edu.au:7;mdhs.unimelb.edu.au:5;about.unimelb.edu.au:4
mdhs,MDHS,unique,445,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/dsp/during-placement,During Placement,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,441,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/melbourne-dental-school,Melbourne Dental School,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,redirect,257,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/melbourne-dental-school/DDS3%20Year%20Level%20Coordinator,Page not found,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,662,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/melbourne-dental-school/before-placement,Before placement,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,287,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/melbourne-dental-school/conclusion-of-placement,Conclusion of placement,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,864,1,https://mdhs.unimelb.edu.au/study/current-students/placements/org/melbourne-dental-school/during-placement,During placement,www.unimelb.edu.au:11;mdhs.unimelb.edu.au:5;about.unimelb.edu.au:5
mdhs,MDHS,unique,369,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/melbourne-medical-school,Melbourne Medical School,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,514,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/mspgh,Melbourne School of Population and Global Health,www.unimelb.edu.au:7;mdhs.unimelb.edu.au:4;about.unimelb.edu.au:4
mdhs,MDHS,unique,492,1,https://mdhs.unimelb.edu.au/study/current-students/placements/org/mspgh/before-placement,Before Placement,www.unimelb.edu.au:11;mdhs.unimelb.edu.au:5;about.unimelb.edu.au:5
mdhs,MDHS,unique,244,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/mspgh/conclusion-of-placement,Conclusion of Placement,www.unimelb.edu.au:7;mdhs.unimelb.edu.au:5;about.unimelb.edu.au:4
mdhs,MDHS,unique,394,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/mspgh/day-one-of-placement,Day one of placement,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,287,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/mspgh/during-placement,During Placement,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,426,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/msps,School of Psychological Sciences,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,335,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/msps/clinical-neuropsychology,Clinical Neuropsychology,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,431,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/msps/clinical-neuropsychology/before-placement,Before placement,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,523,1,https://mdhs.unimelb.edu.au/study/current-students/placements/org/msps/clinical-neuropsychology/conclusion-of-placement,Conclusion of placement,www.unimelb.edu.au:11;mdhs.unimelb.edu.au:7;about.unimelb.edu.au:5
mdhs,MDHS,unique,1166,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/msps/clinical-neuropsychology/during-placement,During placement,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,322,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/msps/clinical-psychology,Clinical Psychology,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,471,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/msps/clinical-psychology/before-placement,Before placement,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,235,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/msps/clinical-psychology/conclusion-of-placement,Conclusion of placement,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,550,1,https://mdhs.unimelb.edu.au/study/current-students/placements/org/msps/clinical-psychology/during-placement,During placement,www.unimelb.edu.au:11;mdhs.unimelb.edu.au:7;about.unimelb.edu.au:5
mdhs,MDHS,unique,378,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/msps/professional-psychology,Professional Psychology,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,477,1,https://mdhs.unimelb.edu.au/study/current-students/placements/org/msps/professional-psychology/before-placement,Before placement,www.unimelb.edu.au:11;mdhs.unimelb.edu.au:6;about.unimelb.edu.au:5
mdhs,MDHS,unique,199,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/msps/professional-psychology/conclusion-of-placement,Conclusion of Placement,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,467,0,https://mdhs.unimelb.edu.au/study/current-students/placements/org/msps/professional-psychology/during-placement,During placement,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,345,0,https://mdhs.unimelb.edu.au/study/current-students/placements/prospective-orgs,Information for Prospective Host Organisations,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,179,1,https://mdhs.unimelb.edu.au/study/current-students/placements/prospective-orgs/how-is-the-placement-arranged,"What are the steps involved before, during and after a placement?",www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,214,0,https://mdhs.unimelb.edu.au/study/current-students/placements/prospective-orgs/what-happens-after-the-placement,Where to from here?,www.unimelb.edu.au:7;mdhs.unimelb.edu.au:4;about.unimelb.edu.au:4
mdhs,MDHS,unique,233,0,https://mdhs.unimelb.edu.au/study/current-students/placements/prospective-orgs/why-should-your-ogranisation-place-student,Why should your organisation place students?,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
mdhs,MDHS,unique,735,1,https://mdhs.unimelb.edu.au/study/current-students/placements/student-testimonials,Student Testimonials,www.unimelb.edu.au:11;mdhs.unimelb.edu.au:5;about.unimelb.edu.au:5
mdhs,MDHS,unique,419,0,https://mdhs.unimelb.edu.au/study/current-students/placements/students,Information for students,www.unimelb.edu.au:7;about.unimelb.edu.au:4;mdhs.unimelb.edu.au:3
