unit_slug,faculty,level,page_type,url,title,wordCount,classification,topics
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SUM-studios/studio-27,Summer Design Studio 27,573,mixed,subjects-timetable|placements-WIL
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-1,Semester 1 2017 Studio 1,997,mixed,subjects-timetable
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-2,Semester 1 2017 Studio 2,889,mixed,subjects-timetable
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-3,Semester 1 2017 Studio 3,907,mixed,subjects-timetable
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-5,Semester 1 2017 Studio 5 (Urban Design C),495,mixed,subjects-timetable|placements-WIL
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-6,Semester 1 2017 Studio 6,977,mixed,subjects-timetable
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-7,Semester 1 2017 Studio 7,651,mixed,subjects-timetable
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-9,Semester 1 2017 Studio 9,638,mixed,subjects-timetable
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-10,Semester 1 2017 Studio 10 (Urban Design C),806,mixed,subjects-timetable
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-11,Semester 1 2017 Studio 11,677,mixed,subjects-timetable
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-12,Semester 1 2017 Studio 12,721,mixed,subjects-timetable
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-13,Semester 1 2017 Studio 13,680,mixed,subjects-timetable
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-14,Semester 1 2017 Studio 14,735,mixed,subjects-timetable
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-16,Semester 1 2017 Studio 16,699,mixed,subjects-timetable
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-18,Semester 1 2017 Studio 18,981,mixed,subjects-timetable
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-19,Semester 1 2017 Studio 19,736,mixed,subjects-timetable
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-20,Semester 1 2017 Studio 20,832,mixed,subjects-timetable|forms-admin
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-22,Semester 1 2017 Studio 22,886,mixed,subjects-timetable
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-23,Semester 1 2017 Studio 23,640,mixed,subjects-timetable
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-24,Semester 1 2017 Studio 24,687,mixed,subjects-timetable
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-25,Semester 1 2017 Studio 25,969,mixed,subjects-timetable
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-26,Semester 1 2017 Studio 26,827,mixed,subjects-timetable
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-27,Semester 1 2017 Studio 27,554,mixed,subjects-timetable
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-28,Semester 1 2017 Studio 28,914,mixed,subjects-timetable
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-29,Semester 1 2017 Studio 29,647,mixed,subjects-timetable
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-30,Bower Studio (Studio 30),946,mixed,subjects-timetable
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-31,Semester 1 2017 Studio 31,591,mixed,subjects-timetable
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-32,Semester 1 2017 Studio 32,1031,mixed,subjects-timetable
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-33,Semester 1 2017 Studio 33,665,mixed,subjects-timetable|placements-WIL
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-34,Semester 1 2017 Studio 34,790,mixed,subjects-timetable|placements-WIL
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-35,Semester 1 2017 Studio 35 (MUP Studio T),721,mixed,subjects-timetable
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/the_2017_SM1-studios/semester-1-2017-thesis-1,Semester 1 2017 Thesis 1,570,mixed,research-candidature|subjects-timetable
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/the_2017_SM1-studios/semester-1-2017-thesis-2,Semester 1 2017 Thesis 2,671,mixed,research-candidature|subjects-timetable
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/the_2017_SM1-studios/semester-1-2017-thesis-3,Semester 1 2017 Thesis 3,743,mixed,research-candidature|subjects-timetable|international
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/the_2017_SM1-studios/semester-1-2017-thesis-4,Semester 1 2017 Thesis 4,680,mixed,research-candidature|subjects-timetable
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/the_2017_SM1-studios/semester-1-2017-thesis-5,Semester 1 2017 Thesis 5,1011,mixed,research-candidature|subjects-timetable
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/the_2017_SM1-studios/semester-1-2017-thesis-6,Semester 1 2017 Thesis 6,641,mixed,research-candidature|subjects-timetable|placements-WIL
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/the_2017_SM1-studios/semester-1-2017-thesis-7,Semester 1 2017 Thesis 7,694,mixed,research-candidature|subjects-timetable
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/mup-2017_SM1-studios/studio-e,Studio E: Environment,561,mixed,subjects-timetable|wellbeing-health|placements-WIL
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/mup-2017_SM1-studios/studio-h,Studio H: Housing,494,mixed,subjects-timetable
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/mup-2017_SM1-studios/studio-t,Studio T: Transport,465,mixed,subjects-timetable|placements-WIL
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-1,Semester 2 2017 Studio 1,761,mixed,subjects-timetable|placements-WIL
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-2,Semester 2 2017 Studio 2,912,mixed,subjects-timetable
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-3,Semester 2 2017 Studio 3,799,mixed,subjects-timetable
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-4,Semester 2 2017 Studio 4,802,mixed,subjects-timetable|placements-WIL
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-5,Semester 2 2017 Studio 5,640,mixed,subjects-timetable|placements-WIL
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-6,Semester 2 2017 Studio 6,884,mixed,subjects-timetable|student-life
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-7,Semester 2 2017 Studio 7,670,mixed,subjects-timetable
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-8,Semester 2 2017 Studio 8,646,mixed,subjects-timetable
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-9,Semester 2 2017 Studio 9,557,mixed,subjects-timetable|placements-WIL
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-10,Semester 2 2017 Studio 10,674,mixed,subjects-timetable|placements-WIL
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-12,Semester 2 2017 Studio 12,688,mixed,subjects-timetable|placements-WIL
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-14,Semester 2 2017 Studio 14,677,mixed,subjects-timetable|clubs-events
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-15,Semester 2 2017 Studio 15,984,mixed,subjects-timetable|placements-WIL
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-16,Semester 2 2017 Studio 16,804,mixed,subjects-timetable
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-17,Semester 2 2017 Studio 17,719,mixed,subjects-timetable
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-19,Semester 2 2017 Studio 19,704,mixed,subjects-timetable
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-22,Semester 2 2017 Studio 22,1024,mixed,subjects-timetable
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-23,Semester 2 2017 Studio 23,792,mixed,subjects-timetable|placements-WIL
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-24,Semester 2 2017 Studio 24,934,mixed,subjects-timetable
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-25,Semester 2 2017 Studio 25,1454,mixed,subjects-timetable|placements-WIL
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-26,Semester 2 2017 Studio 26,1001,mixed,subjects-timetable
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-27,Semester 2 2017 Studio 27,558,mixed,subjects-timetable|placements-WIL
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-28,Semester 2 2017 Studio 28,882,mixed,subjects-timetable
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-29,Semester 2 2017 Studio 29,626,mixed,subjects-timetable|placements-WIL
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-30,Semester 2 2017 Studio 30,642,mixed,subjects-timetable
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-31,Semester 2 2017 Studio 31,798,mixed,subjects-timetable|clubs-events
abp,ABP,faculty,archive,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/CDE-2017_SM2-Studios/studio-33,Semester 2 2017 Studio 33,768,mixed,subjects-timetable
