unit_slug,faculty,level,corpus,page_type,classification,wordCount,depth,hubLinks,url,title,topicTags,topicTags_old,is_binary
abp,ABP,faculty,current-students,content,mixed,1505,3,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/master-of-architecture/thesis_sm1_2026/future-civic,Open Studio: Future Civic,subjects-timetable|research-candidature,subjects-timetable|research-candidature,0
abp,ABP,faculty,current-students,content,mixed,1320,3,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/master-of-architecture/thesis_sm1_2026/open-worlding,Open Studio: Worlding,subjects-timetable|research-candidature,subjects-timetable|research-candidature,0
abp,ABP,faculty,current-students,content,mixed,755,3,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/master-of-architecture/thesis_sm1_2026/open-studio-parts-unknown,Open Studio: Parts Unknown,subjects-timetable|research-candidature,subjects-timetable|research-candidature,0
abp,ABP,faculty,current-students,archive,mixed,291,3,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2014,2014 Studio Archive | Melbourne School of Design,subjects-timetable|enrolment|course-planning,subjects-timetable|enrolment|course-planning|academic-skills,0
abp,ABP,faculty,current-students,archive,mixed,291,3,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2015,2015 Studio Archive | Melbourne School of Design,subjects-timetable|enrolment|course-planning,subjects-timetable|enrolment|course-planning|academic-skills,0
abp,ABP,faculty,current-students,archive,mixed,291,3,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2016,2016 Studio Archive | Melbourne School of Design,subjects-timetable|enrolment|course-planning,subjects-timetable|enrolment|course-planning|academic-skills,0
abp,ABP,faculty,current-students,archive,mixed,753,3,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017,2017 Studio Archive | Melbourne School of Design,subjects-timetable,subjects-timetable,0
abp,ABP,faculty,current-students,archive,mixed,557,3,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2018,2018 Studio Archive | Melbourne School of Design,subjects-timetable,subjects-timetable,0
abp,ABP,faculty,current-students,archive,mixed,588,3,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2019,2019 Studio Archive | Melbourne School of Design,subjects-timetable,subjects-timetable,0
abp,ABP,faculty,current-students,archive,mixed,589,3,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2020,2020 Studio Archive | Melbourne School of Design,subjects-timetable,subjects-timetable,0
abp,ABP,faculty,current-students,archive,mixed,605,3,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2021,2021 Studio Archive | Melbourne School of Design,subjects-timetable,subjects-timetable,0
abp,ABP,faculty,current-students,archive,mixed,627,3,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2022,2022 Studio Archive | Melbourne School of Design,subjects-timetable,subjects-timetable,0
abp,ABP,faculty,current-students,archive,mixed,603,3,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2023,2023 Studio Archive | Melbourne School of Design,subjects-timetable,subjects-timetable,0
abp,ABP,faculty,current-students,archive,mixed,525,3,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2024,2024,subjects-timetable,subjects-timetable,0
abp,ABP,faculty,current-students,archive,mixed,521,3,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2026,2025,subjects-timetable,subjects-timetable|student-life,0
abp,ABP,faculty,current-students,archive,mixed,397,3,21,https://msd.unimelb.edu.au/current-students/subject-information/travelling-studios/past-studios,Past Studios | Travelling Studios | Melbourne School of Design,subjects-timetable,subjects-timetable|international,0
abp,ABP,faculty,current-students,content,mixed,1289,3,25,https://msd.unimelb.edu.au/current-students/subject-information/internships-vocational-placements/abpl90434-construction-management-internship/self-sourced,Self-sourced internships | ABPL90434,placements-WIL|subjects-timetable,placements-WIL|subjects-timetable|forms-admin,0
abp,ABP,faculty,current-students,content,mixed,1059,3,21,https://msd.unimelb.edu.au/current-students/subject-information/internships-vocational-placements/abpl90434-construction-management-internship/information-for-hosts,Information for hosts | ABPL90434,placements-WIL|subjects-timetable,placements-WIL|subjects-timetable|forms-admin,0
abp,ABP,faculty,current-students,archive,mixed,610,4,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SUM-studios/studio-4,Summer Design Studio 4,subjects-timetable,subjects-timetable|forms-admin,0
abp,ABP,faculty,current-students,archive,mixed,634,4,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SUM-studios/studio-10,Summer Design Studio 10,subjects-timetable,subjects-timetable|contacts-support|research-candidature,0
abp,ABP,faculty,current-students,archive,mixed,649,4,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SUM-studios/studio-21,Summer Design Studio 21,subjects-timetable|placements-WIL,subjects-timetable|student-life|clubs-events,0
abp,ABP,faculty,current-students,archive,mixed,758,4,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SUM-studios/studio-22,Summer Design Studio 22,subjects-timetable|placements-WIL,subjects-timetable,0
abp,ABP,faculty,current-students,archive,mixed,573,4,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SUM-studios/studio-27,Summer Design Studio 27,subjects-timetable|placements-WIL,subjects-timetable,0
abp,ABP,faculty,current-students,archive,mixed,997,4,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-1,Semester 1 2017 Studio 1,subjects-timetable,subjects-timetable,0
abp,ABP,faculty,current-students,archive,mixed,889,4,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-2,Semester 1 2017 Studio 2,subjects-timetable,subjects-timetable,0
abp,ABP,faculty,current-students,archive,mixed,907,4,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-3,Semester 1 2017 Studio 3,subjects-timetable,subjects-timetable,0
abp,ABP,faculty,current-students,archive,mixed,495,4,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-5,Semester 1 2017 Studio 5 (Urban Design C),subjects-timetable|placements-WIL,subjects-timetable,0
abp,ABP,faculty,current-students,archive,mixed,977,4,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-6,Semester 1 2017 Studio 6,subjects-timetable,subjects-timetable,0
abp,ABP,faculty,current-students,archive,mixed,651,4,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-7,Semester 1 2017 Studio 7,subjects-timetable,subjects-timetable|graduation|international,0
abp,ABP,faculty,current-students,archive,mixed,638,4,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-9,Semester 1 2017 Studio 9,subjects-timetable,subjects-timetable,0
abp,ABP,faculty,current-students,archive,mixed,806,4,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-10,Semester 1 2017 Studio 10 (Urban Design C),subjects-timetable,subjects-timetable,0
abp,ABP,faculty,current-students,archive,mixed,677,4,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-11,Semester 1 2017 Studio 11,subjects-timetable,subjects-timetable,0
abp,ABP,faculty,current-students,archive,mixed,721,4,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-12,Semester 1 2017 Studio 12,subjects-timetable,subjects-timetable,0
abp,ABP,faculty,current-students,archive,mixed,680,4,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-13,Semester 1 2017 Studio 13,subjects-timetable,subjects-timetable,0
abp,ABP,faculty,current-students,archive,mixed,735,4,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-14,Semester 1 2017 Studio 14,subjects-timetable,subjects-timetable,0
abp,ABP,faculty,current-students,archive,mixed,699,4,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-16,Semester 1 2017 Studio 16,subjects-timetable,subjects-timetable,0
abp,ABP,faculty,current-students,archive,mixed,981,4,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-18,Semester 1 2017 Studio 18,subjects-timetable,subjects-timetable|student-life,0
abp,ABP,faculty,current-students,archive,mixed,736,4,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-19,Semester 1 2017 Studio 19,subjects-timetable,subjects-timetable|student-life|clubs-events|research-candidature,0
abp,ABP,faculty,current-students,archive,mixed,832,4,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-20,Semester 1 2017 Studio 20,subjects-timetable|forms-admin,subjects-timetable|forms-admin,0
abp,ABP,faculty,current-students,archive,mixed,886,4,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-22,Semester 1 2017 Studio 22,subjects-timetable,subjects-timetable,0
abp,ABP,faculty,current-students,archive,mixed,640,4,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-23,Semester 1 2017 Studio 23,subjects-timetable,subjects-timetable,0
abp,ABP,faculty,current-students,archive,mixed,687,4,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-24,Semester 1 2017 Studio 24,subjects-timetable,subjects-timetable|student-life,0
abp,ABP,faculty,current-students,archive,mixed,969,4,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-25,Semester 1 2017 Studio 25,subjects-timetable,subjects-timetable|inclusion-equity,0
abp,ABP,faculty,current-students,archive,mixed,827,4,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-26,Semester 1 2017 Studio 26,subjects-timetable,subjects-timetable,0
abp,ABP,faculty,current-students,archive,mixed,554,4,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-27,Semester 1 2017 Studio 27,subjects-timetable,subjects-timetable|scholarships|student-life,0
abp,ABP,faculty,current-students,archive,mixed,914,4,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-28,Semester 1 2017 Studio 28,subjects-timetable,subjects-timetable,0
