unit_slug,faculty,classification,page_type,wordCount,hubLinks,url,title,topOutboundHosts_exclChrome
abp,ABP,mixed,content,789,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/master-of-architecture/thesis_sm1_2026/collective-housing,Housing Studio,students.unimelb.edu.au:14;msd.unimelb.edu.au:5;services.unimelb.edu.au:2
abp,ABP,mixed,content,910,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/master-of-architecture/thesis_sm1_2026/nightingale-night-school,Nightingale Night School,students.unimelb.edu.au:14;msd.unimelb.edu.au:5;services.unimelb.edu.au:2
abp,ABP,mixed,content,786,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/master-of-architecture/thesis_sm1_2026/open-rememory,Open Studio: Rememory,students.unimelb.edu.au:14;msd.unimelb.edu.au:5;services.unimelb.edu.au:2
abp,ABP,mixed,content,934,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/master-of-architecture/thesis_sm1_2026/re-up,Re-Up,students.unimelb.edu.au:14;msd.unimelb.edu.au:5;services.unimelb.edu.au:2
abp,ABP,mixed,content,1505,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/master-of-architecture/thesis_sm1_2026/future-civic,Open Studio: Future Civic,students.unimelb.edu.au:14;msd.unimelb.edu.au:5;services.unimelb.edu.au:2
abp,ABP,mixed,content,1320,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/master-of-architecture/thesis_sm1_2026/open-worlding,Open Studio: Worlding,students.unimelb.edu.au:14;msd.unimelb.edu.au:5;services.unimelb.edu.au:2
abp,ABP,mixed,content,755,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/master-of-architecture/thesis_sm1_2026/open-studio-parts-unknown,Open Studio: Parts Unknown,students.unimelb.edu.au:14;msd.unimelb.edu.au:5;services.unimelb.edu.au:2
abp,ABP,mixed,archive,291,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2014,2014 Studio Archive | Melbourne School of Design,students.unimelb.edu.au:14;msd.unimelb.edu.au:7;services.unimelb.edu.au:2
abp,ABP,mixed,archive,291,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2015,2015 Studio Archive | Melbourne School of Design,students.unimelb.edu.au:14;msd.unimelb.edu.au:7;services.unimelb.edu.au:2
abp,ABP,mixed,archive,291,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2016,2016 Studio Archive | Melbourne School of Design,students.unimelb.edu.au:14;msd.unimelb.edu.au:7;services.unimelb.edu.au:2
abp,ABP,mixed,archive,753,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017,2017 Studio Archive | Melbourne School of Design,students.unimelb.edu.au:14;msd.unimelb.edu.au:5;services.unimelb.edu.au:2
abp,ABP,mixed,archive,557,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2018,2018 Studio Archive | Melbourne School of Design,students.unimelb.edu.au:14;msd.unimelb.edu.au:7;services.unimelb.edu.au:2
abp,ABP,mixed,archive,588,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2019,2019 Studio Archive | Melbourne School of Design,students.unimelb.edu.au:14;msd.unimelb.edu.au:7;services.unimelb.edu.au:2
abp,ABP,mixed,archive,589,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2020,2020 Studio Archive | Melbourne School of Design,students.unimelb.edu.au:14;msd.unimelb.edu.au:7;services.unimelb.edu.au:2
abp,ABP,mixed,archive,605,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2021,2021 Studio Archive | Melbourne School of Design,students.unimelb.edu.au:14;msd.unimelb.edu.au:7;services.unimelb.edu.au:2
abp,ABP,mixed,archive,627,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2022,2022 Studio Archive | Melbourne School of Design,students.unimelb.edu.au:14;msd.unimelb.edu.au:5;services.unimelb.edu.au:2
abp,ABP,mixed,archive,603,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2023,2023 Studio Archive | Melbourne School of Design,students.unimelb.edu.au:14;msd.unimelb.edu.au:5;services.unimelb.edu.au:2
abp,ABP,mixed,archive,525,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2024,2024,students.unimelb.edu.au:14;msd.unimelb.edu.au:5;services.unimelb.edu.au:2
abp,ABP,mixed,archive,521,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2026,2025,students.unimelb.edu.au:14;msd.unimelb.edu.au:5;services.unimelb.edu.au:2
abp,ABP,mixed,archive,397,21,https://msd.unimelb.edu.au/current-students/subject-information/travelling-studios/past-studios,Past Studios | Travelling Studios | Melbourne School of Design,students.unimelb.edu.au:14;msd.unimelb.edu.au:5;services.unimelb.edu.au:2
abp,ABP,mixed,content,1289,25,https://msd.unimelb.edu.au/current-students/subject-information/internships-vocational-placements/abpl90434-construction-management-internship/self-sourced,Self-sourced internships | ABPL90434,students.unimelb.edu.au:18;edsc.unimelb.edu.au:5;msd.unimelb.edu.au:5
abp,ABP,mixed,content,1059,21,https://msd.unimelb.edu.au/current-students/subject-information/internships-vocational-placements/abpl90434-construction-management-internship/information-for-hosts,Information for hosts | ABPL90434,students.unimelb.edu.au:14;msd.unimelb.edu.au:5;edsc.unimelb.edu.au:4
abp,ABP,mixed,archive,610,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SUM-studios/studio-4,Summer Design Studio 4,students.unimelb.edu.au:14;msd.unimelb.edu.au:5;services.unimelb.edu.au:2
abp,ABP,mixed,archive,634,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SUM-studios/studio-10,Summer Design Studio 10,students.unimelb.edu.au:14;msd.unimelb.edu.au:5;services.unimelb.edu.au:2
abp,ABP,mixed,archive,649,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SUM-studios/studio-21,Summer Design Studio 21,students.unimelb.edu.au:14;msd.unimelb.edu.au:5;services.unimelb.edu.au:2
abp,ABP,mixed,archive,758,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SUM-studios/studio-22,Summer Design Studio 22,students.unimelb.edu.au:14;msd.unimelb.edu.au:5;services.unimelb.edu.au:2
abp,ABP,mixed,archive,573,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SUM-studios/studio-27,Summer Design Studio 27,students.unimelb.edu.au:14;msd.unimelb.edu.au:5;services.unimelb.edu.au:2
abp,ABP,mixed,archive,997,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-1,Semester 1 2017 Studio 1,students.unimelb.edu.au:14;msd.unimelb.edu.au:5;services.unimelb.edu.au:2
abp,ABP,mixed,archive,889,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-2,Semester 1 2017 Studio 2,students.unimelb.edu.au:14;msd.unimelb.edu.au:5;services.unimelb.edu.au:2
abp,ABP,mixed,archive,907,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-3,Semester 1 2017 Studio 3,students.unimelb.edu.au:14;msd.unimelb.edu.au:5;services.unimelb.edu.au:2
abp,ABP,mixed,archive,495,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-5,Semester 1 2017 Studio 5 (Urban Design C),students.unimelb.edu.au:14;msd.unimelb.edu.au:5;services.unimelb.edu.au:2
abp,ABP,mixed,archive,977,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-6,Semester 1 2017 Studio 6,students.unimelb.edu.au:14;msd.unimelb.edu.au:5;services.unimelb.edu.au:2
abp,ABP,mixed,archive,651,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-7,Semester 1 2017 Studio 7,students.unimelb.edu.au:14;msd.unimelb.edu.au:5;services.unimelb.edu.au:2
abp,ABP,mixed,archive,638,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-9,Semester 1 2017 Studio 9,students.unimelb.edu.au:14;msd.unimelb.edu.au:5;services.unimelb.edu.au:2
abp,ABP,mixed,archive,806,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-10,Semester 1 2017 Studio 10 (Urban Design C),students.unimelb.edu.au:14;msd.unimelb.edu.au:5;services.unimelb.edu.au:2
abp,ABP,mixed,archive,677,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-11,Semester 1 2017 Studio 11,students.unimelb.edu.au:14;msd.unimelb.edu.au:5;services.unimelb.edu.au:2
abp,ABP,mixed,archive,721,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-12,Semester 1 2017 Studio 12,students.unimelb.edu.au:14;msd.unimelb.edu.au:6;services.unimelb.edu.au:2
abp,ABP,mixed,archive,680,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-13,Semester 1 2017 Studio 13,students.unimelb.edu.au:14;msd.unimelb.edu.au:5;services.unimelb.edu.au:2
abp,ABP,mixed,archive,735,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-14,Semester 1 2017 Studio 14,students.unimelb.edu.au:14;msd.unimelb.edu.au:5;services.unimelb.edu.au:2
abp,ABP,mixed,archive,699,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-16,Semester 1 2017 Studio 16,students.unimelb.edu.au:14;msd.unimelb.edu.au:5;services.unimelb.edu.au:2
abp,ABP,mixed,archive,981,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-18,Semester 1 2017 Studio 18,students.unimelb.edu.au:14;msd.unimelb.edu.au:5;services.unimelb.edu.au:2
abp,ABP,mixed,archive,736,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-19,Semester 1 2017 Studio 19,students.unimelb.edu.au:14;msd.unimelb.edu.au:5;services.unimelb.edu.au:2
abp,ABP,mixed,archive,832,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-20,Semester 1 2017 Studio 20,students.unimelb.edu.au:14;msd.unimelb.edu.au:5;www.albertopugnale.com:3
abp,ABP,mixed,archive,886,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-22,Semester 1 2017 Studio 22,students.unimelb.edu.au:14;msd.unimelb.edu.au:5;services.unimelb.edu.au:2
abp,ABP,mixed,archive,640,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-23,Semester 1 2017 Studio 23,students.unimelb.edu.au:14;msd.unimelb.edu.au:5;services.unimelb.edu.au:2
abp,ABP,mixed,archive,687,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-24,Semester 1 2017 Studio 24,students.unimelb.edu.au:14;msd.unimelb.edu.au:5;services.unimelb.edu.au:2
abp,ABP,mixed,archive,969,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-25,Semester 1 2017 Studio 25,students.unimelb.edu.au:14;msd.unimelb.edu.au:6;services.unimelb.edu.au:2
abp,ABP,mixed,archive,827,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-26,Semester 1 2017 Studio 26,students.unimelb.edu.au:14;msd.unimelb.edu.au:5;services.unimelb.edu.au:2
abp,ABP,mixed,archive,554,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-27,Semester 1 2017 Studio 27,students.unimelb.edu.au:14;msd.unimelb.edu.au:8;services.unimelb.edu.au:2
abp,ABP,mixed,archive,914,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-28,Semester 1 2017 Studio 28,students.unimelb.edu.au:14;msd.unimelb.edu.au:5;services.unimelb.edu.au:2
abp,ABP,mixed,archive,647,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-29,Semester 1 2017 Studio 29,students.unimelb.edu.au:14;msd.unimelb.edu.au:5;services.unimelb.edu.au:2
abp,ABP,mixed,archive,946,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-30,Bower Studio (Studio 30),students.unimelb.edu.au:14;msd.unimelb.edu.au:5;services.unimelb.edu.au:2
abp,ABP,mixed,archive,591,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-31,Semester 1 2017 Studio 31,students.unimelb.edu.au:14;msd.unimelb.edu.au:5;services.unimelb.edu.au:2
abp,ABP,mixed,archive,1031,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-32,Semester 1 2017 Studio 32,students.unimelb.edu.au:14;msd.unimelb.edu.au:5;services.unimelb.edu.au:2
abp,ABP,mixed,archive,665,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-33,Semester 1 2017 Studio 33,students.unimelb.edu.au:14;msd.unimelb.edu.au:5;services.unimelb.edu.au:2
abp,ABP,mixed,archive,790,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-34,Semester 1 2017 Studio 34,students.unimelb.edu.au:14;msd.unimelb.edu.au:5;services.unimelb.edu.au:2
abp,ABP,mixed,archive,721,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/cde-2017_SM1-studios/semester-1-2017-studio-35,Semester 1 2017 Studio 35 (MUP Studio T),students.unimelb.edu.au:14;msd.unimelb.edu.au:5;services.unimelb.edu.au:2
abp,ABP,mixed,archive,570,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/the_2017_SM1-studios/semester-1-2017-thesis-1,Semester 1 2017 Thesis 1,students.unimelb.edu.au:14;msd.unimelb.edu.au:6;services.unimelb.edu.au:2
abp,ABP,mixed,archive,671,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/the_2017_SM1-studios/semester-1-2017-thesis-2,Semester 1 2017 Thesis 2,students.unimelb.edu.au:14;msd.unimelb.edu.au:5;www.youtube.com:2
abp,ABP,mixed,archive,743,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/the_2017_SM1-studios/semester-1-2017-thesis-3,Semester 1 2017 Thesis 3,students.unimelb.edu.au:14;msd.unimelb.edu.au:5;services.unimelb.edu.au:2
abp,ABP,mixed,archive,680,21,https://msd.unimelb.edu.au/current-students/subject-information/msd-studios/msd-studio-archive/2017/the_2017_SM1-studios/semester-1-2017-thesis-4,Semester 1 2017 Thesis 4,students.unimelb.edu.au:14;msd.unimelb.edu.au:5;services.unimelb.edu.au:2
